id,name,brand,price,display,ram,rom,battery,rating,reviews,express
IT910MP2RBC6RNAFAMZ,"itel a60s 6.6"" hd",Itel,10795,6.6,8,64,5000,0.0,0,False
IT910MP233P0ONAFAMZ,itel a04,Itel,9250,6.3,2,32,4000,5.0,1,False
SA948MP0ROS68NAFAMZ,samsung galaxy a03 core,Samsung,12290,6.5,2,32,5000,5.0,2,False
XI996MP2AZHPINAFAMZ,xiaomi redmi 12c,XIAOMI,16899,6.71,3,64,5000,0.0,0,False
TE685MP1XCOYINAFAMZ,"tecno pop 7 6.6"" display size (2gb + 64gb)8mp",Tecno,12550,6.6,2,64,5000,3.5,4,False
XI996MP1XRXLQNAFAMZ,xiaomi redmi a2 plus,XIAOMI,13000,6.52,3,64,5000,0.0,0,False
SA948MP2AFFV5NAFAMZ,samsung galaxy a24 4g,Samsung,31999,6.5,4,128,5000,0.0,0,False
SA948MP3AGVYSNAFAMZ,samsung galaxy m33 5g,Samsung,35999,6.6,6,128,6000,0.0,0,False
IN213MP1TDNXVNAFAMZ,infinix hot 30 play,Infinix,18200,6.82,8,128,6000,0.0,0,False
TE685MP2IXBS0NAFAMZ,tecno spark 10 pro,Tecno,22599,6.8,8,128,5000,0.0,0,False
XI996MP1317GBNAFAMZ,"xiaomi redmi a1+ 6.52"" 2gb + 32gb 5000mah (dual sim) 4g lte +free amazing gifts",XIAOMI,13888,6.52,2,32,5000,0.0,0,False
XI996MP1OQ3P1NAFAMZ,xiaomi redmi 12c,XIAOMI,19550,6.71,4,128,5000,0.0,0,False
IN213MP376W7MNAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,13795,6.6,3,64,6000,0.0,0,False
SA948MP22GFH0NAFAMZ,samsung galaxy a14,Samsung,20399,6.6,4,64,5000,0.0,0,False
IT910MP31XLB1NAFAMZ,"itel s23 6.6""",Itel,13750,6.6,8,128,5000,0.0,0,False
SA948MP3787MINAFAMZ,samsung galaxy a03 core,Samsung,12890,6.5,2,32,5000,1.0,1,False
IT910MP1T0V78NAFAMZ,"itel s23 plus 6.78"" screen",Itel,22499,6.78,8,128,5000,0.0,0,False
TE685MP2IOIWVNAFAMZ,tecno spark 10 pro,Tecno,25649,6.8,8,256,5000,0.0,0,False
XI996MP1O4WKTNAFAMZ,xiaomi redmi 12c,XIAOMI,19450,6.71,4,128,5000,0.0,0,False
IT910MP2HJYZTNAFAMZ,"itel a18 5.0"" display ",Itel,7150,5.0,1,32,2400,0.0,0,False
IN213MP0B7CI1NAFAMZ,infinix hot 20i,Infinix,16999,6.6,4,64,5000,5.0,1,False
IT910MP14PJSRNAFAMZ,itel a18,Itel,7099,5.0,1,32,2400,0.0,0,False
IT910MP2QQ2X8NAFAMZ,"itel a60 .. 6.6""....32gb rom+2gb ram...5000mah.+ awesome accessories",Itel,10199,6.6,2,32,5000,0.0,0,False
TE685MP1R962WNAFAMZ,tecno spark 10,Tecno,19699,6.6,8,128,5000,0.0,0,False
TE685MP2RPOLKNAFAMZ,tecno camon 20,Tecno,27999,6.67,8,256,5000,0.0,0,False
TE685MP26GPZSNAFAMZ,"tecno pop 7 6.6"" 2gb ram + 64gb rom",Tecno,12500,6.6,2,64,5000,0.0,0,False
IT910MP36DNCBNAFAMZ,itel a04,Itel,9799,6.3,2,32,4000,0.0,0,False
SA948MP2ZSPY9NAFAMZ,samsung galaxy a24 4g,Samsung,34999,6.5,6,128,5000,0.0,0,False
TE685MP1ZRRT8NAFAMZ,tecno spark 10c,Tecno,18999,6.6,8,128,5000,5.0,1,False
IT910MP28GIKVNAFAMZ,"itel s23 6.6""",Itel,13895,6.6,8,128,5000,0.0,0,False
TE685MP2X3JGENAFAMZ,"tecno spark 10c //disp 6.6""// 128gb+8gb ram// 16mp// 5000mah//ksly+sw+earbuds",Tecno,19399,6.6,8,128,5000,0.0,0,False
IT910MP1Y9QTCNAFAMZ,"itel s23+ (plus) 6.78"" screen",Itel,22350,6.78,8,128,5000,0.0,0,False
IT910MP1UC6J5NAFAMZ,itel p40,Itel,11590,6.6,4,64,6000,0.0,0,False
SA948MP2MOHCBNAFAMZ,samsung galaxy a24 4g,Samsung,31999,6.5,4,128,5000,0.0,0,False
SA948MP2CY3DMNAFAMZ,samsung galaxy f14 5g,Samsung,30999,6.6,6,128,6000,0.0,0,False
XT648MP1068U8NAFAMZ,x tigi sharp 2,X Tigi,15750,7.12,4,64,5500,2.7,3,False
IN213MP2IWKIXNAFAMZ,infinix hot 30 play,Infinix,19499,6.82,8,128,6000,0.0,0,False
TE685MP2NQAJCNAFAMZ,"tecno pop 7 6.6"" display 2gb ram + 64gb rom",Tecno,12000,6.6,2,64,5000,0.0,0,False
TE685MP35K9S5NAFAMZ,tecno camon 20,Tecno,29999,6.67,8,256,5000,0.0,0,False
TE685MP30FVLWNAFAMZ,"tecno spark 10 pro - 6.8"" 8gb ram",Tecno,26999,6.8,8,256,5000,4.0,2,False
TE685MP28S0U7NAFAMZ,"tecno spark 10c .display 6.6""..128gb+8gb ram.. 16mp dual sim 5000mah",Tecno,18200,6.6,8,128,5000,0.0,0,False
TE685MP1ZR3LDNAFAMZ,tecno spark 10 pro,Tecno,27995,6.8,16,256,5000,2.0,1,False
TE685MP1RSD8KNAFAMZ,"tecno spark 10 pro - 6.8"" 8gb ram",Tecno,23999,6.8,8,128,5000,3.0,2,False
XT648MP0EUPUWNAFAMZ,x tigi a10c,X Tigi,10700,6.3,2,32,4000,4.0,3,False
OP896MP1NLSTXNAFAMZ,oppo a78,Oppo,34699,6.43,8,256,5000,0.0,0,False
SA948MP0D44DPNAFAMZ,samsung galaxy a04s,Samsung,22799,6.5,4,128,5000,0.0,0,False
TE685MP2P67YJNAFAMZ,tecno spark 10c,Tecno,17799,6.6,8,128,5000,1.5,2,False
IN213MP2FTYWUNAFAMZ,"infinix smart 7 hd 6.6"" hd+",Infinix,12999,7.0,2,64,5000,1.0,1,False
TE685MP2WWCW5NAFAMZ,tecno spark 10 pro,Tecno,25600,6.8,8,256,5000,0.0,0,False
IN213MP2NLEXFNAFAMZ,infinix hot 30 play,Infinix,19300,6.82,8,128,6000,0.0,0,False
SA948MP1RNAQONAFAMZ,samsung galaxy m33 5g- 128gb + 6gb ram (dual sim),Samsung,34990,6.6,6,128,6000,0.0,0,False
IN213MP2VL3PLNAFAMZ,infinix hot 30 play,Infinix,19499,6.82,8,128,6000,3.0,2,False
RE851MP285ZCUNAFAMZ,realme c33 6.5'' display,Realme,20999,6.5,4,128,5000,0.0,0,False
SA948MP23C3F3NAFAMZ,samsung galaxy a14,Samsung,20299,6.6,4,64,5000,0.0,0,False
IT910MP022IMZNAFAMZ,itel a18,Itel,7499,5.0,1,32,2400,2.7,3,False
TE685MP2YNIW1NAFAMZ,"tecno pop 7  6.6"" hd display + 64gb rom + up to 4gb ram",Tecno,12145,6.6,4,64,5000,0.0,0,False
RE851MP374T60NAFAMZ,realme c30s ,Realme,14270,6.5,3,64,5000,5.0,1,False
OP896MP2CZGIENAFAMZ,oppo a17k,Oppo,16500,6.56,3,64,5000,5.0,1,False
XI996MP2SXHR2NAFAMZ,xiaomi redmi 12c,XIAOMI,18699,6.71,4,128,5000,0.0,0,False
XI996MP2QEKKBNAFAMZ,xiaomi redmi note 12,XIAOMI,31599,6.67,8,128,5000,5.0,2,False
TE685MP2CLJD0NAFAMZ,"tecno pop 7 pro 6.6"" 4gb + 64gb 13mp ",Tecno,14999,6.6,4,64,5000,0.0,0,False
SA019MP26S4Z6NAFAMZ,safaricom neon ultra,Safaricom,10299,6.5,2,32,3750,0.0,0,False
IT910MP36MPBONAFAMZ,"itel  s23 plus 6.78"" screen",Itel,23399,6.78,8,128,5000,0.0,0,False
TE685MP1QLIHRNAFAMZ,tecno spark 9pro,Tecno,19999,6.6,4,128,5000,0.0,0,False
SA948MP1YJS40NAFAMZ,samsung galaxy a14 4g,Samsung,24999,6.6,4,128,5000,0.0,0,False
XI996MP29BH7QNAFAMZ,xiaomi redmi 12c,XIAOMI,18899,6.71,4,128,5000,5.0,1,False
IN213MP2T0EP4NAFAMZ,infinix note 30,Infinix,28999,6.66,8,256,5000,5.0,1,False
IN213MP2DGZT4NAFAMZ,infinix note 30,Infinix,28998,6.66,8,256,5000,0.0,0,False
IN213MP2487YPNAFAMZ,infinix hot 30 play,Infinix,19599,6.82,8,128,6000,0.0,0,False
IN213MP2E62XXNAFAMZ,infinix hot 30,Infinix,25000,6.78,8,256,5000,4.0,5,False
TE685MP1QWTPONAFAMZ,tecno spark 10c,Tecno,17300,6.6,4,128,5000,0.0,0,False
TE685MP2TOML4NAFAMZ,"tecno pop 7 6.6"" display 2gb ram + 64gb rom",Tecno,12000,6.6,2,64,5000,4.2,6,False
SA948MP0DODCRNAFAMZ,samsung galaxy m13,Samsung,24299,6.6,6,128,5000,4.4,9,False
IT910MP00Z4Z3NAFAMZ,"itel a26 ;5.7""display size",Itel,8300,5.7,2,32,3020,0.0,0,False
IT910MP2KO0RHNAFAMZ,"itel s23 6.6""",Itel,13999,6.6,8,128,5000,0.0,0,False
IN213MP2C2XSUNAFAMZ,infinix smart 7 hd dual sim 4g - 6.6'' - 64gb+ 2gb up to 4gb ram  - 5000mah ce6,Infinix,13399,7.0,2,64,5000,4.0,1,False
TE685MP2EA308NAFAMZ,tecno spark 10 pro,Tecno,22999,6.8,8,128,5000,3.0,1,False
NO891MP2I8RJ7NAFAMZ,nokia t10,Nokia,21990,8.0,4,64,5250,0.0,0,False
OP896MP1RGLKQNAFAMZ,oppo a18,Oppo,20599,6.56,4,128,5000,0.0,0,False
TE685MP32SAC2NAFAMZ,"tecno pop 7  6.6"" display 2gb ram + 64gb rom",Tecno,12899,6.6,2,64,5000,0.0,0,False
OP896MP1U5KHHNAFAMZ,oppo a78,Oppo,34699,6.43,8,256,5000,0.0,0,False
IN213MP2RY4QENAFAMZ,infinix smart 7 plus,Infinix,13295,6.6,3,64,6000,4.2,5,False
IN213MP2ZLAV2NAFAMZ,infinix zero 30 5g,Infinix,53900,6.78,12,256,5000,0.0,0,False
IT910MP2XRXBRNAFAMZ,itel p40 4g lite - 6.6'' display - 64gb storage + 4gb ram - 13mp dual 6000mah+ phone,Itel,11895,6.6,4,64,6000,0.0,0,False
TE685MP2JLAT9NAFAMZ,tecno pop 7 pro,Tecno,14300,6.56,4,64,5000,5.0,1,False
XI996MP2VVC8JNAFAMZ,xiaomi redmi a2 plus,XIAOMI,12999,6.52,2,32,5000,0.0,0,False
SA948MP1CCTUPNAFAMZ,samsung galaxy a04s,Samsung,21999,6.5,4,64,5000,0.0,0,False
IT910MP2U6YFXNAFAMZ,"itel s23 6.6""",Itel,18700,6.6,8,128,5000,0.0,0,False
IN213MP1OZTEENAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,13999,6.6,3,64,6000,0.0,0,False
IN213MP36LGLUNAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,15399,6.6,3,64,6000,0.0,0,False
OA096MP2Y3PPVNAFAMZ,oale db1,Oale,6849,6.55,1,8,3750,0.0,0,False
OP896MP2SJHG3NAFAMZ,oppo a78,Oppo,33299,6.43,8,256,5000,0.0,0,False
IT910MP2HUQ0CNAFAMZ,"itel a60 .. 6.6""....32gb rom+2gb ram...5000mah.+ classy offers",Itel,10099,6.6,2,32,5000,0.0,0,False
RE851MP33JJ0SNAFAMZ,realme c30s,Realme,13399,6.5,3,64,5000,0.0,0,False
TE685MP23CI7ANAFAMZ,tecno spark 10c - 6.56'' display -128gb + 4gb ram - - 5000mah +ce2,Tecno,18499,6.56,4,128,5000,4.5,6,False
TE685MP23CI7ANAFAMZ,tecno spark 10c - 6.56'' display -128gb + 4gb ram - - 5000mah +ce2,Tecno,18499,6.56,4,128,5000,4.5,6,False
IT910MP2Q196CNAFAMZ,itel a04,Itel,8750,6.3,2,32,4000,0.0,0,False
IN213MP2QTMVDNAFAMZ,infinix hot 30 play,Infinix,19599,6.82,8,128,6000,5.0,1,False
XI996MP2R4L3XNAFAMZ,xiaomi redmi a2 plus,XIAOMI,12999,6.52,2,32,5000,0.0,0,False
TE685MP2FSEF7NAFAMZ,"tecno pop 7 pro 6.6"" 3gb + 64gb",Tecno,15299,6.6,3,64,5000,1.5,2,False
IT910MP2GWPMBNAFAMZ,itel a04,Itel,9770,6.3,2,32,4000,3.8,6,False
IN213MP2NCU7TNAFAMZ,infinix hot 30 play,Infinix,18999,6.82,8,128,6000,5.0,1,False
OP896MP1T0E8DNAFAMZ,oppo a78,Oppo,33300,6.43,8,256,5000,0.0,0,False
XI996MP2XLHW3NAFAMZ,xiaomi redmi a2 plus,XIAOMI,12999,6.52,2,32,5000,0.0,0,False
IT910MP1T8ZI0NAFAMZ,itel  a70,Itel,12399,6.66,8,128,5000,0.0,0,False
IT910MP210PSTNAFAMZ,"itel s23 6.6""",Itel,18850,6.6,8,128,5000,1.0,1,False
IT910MP35DYZWNAFAMZ,itel a04,Itel,9899,6.3,2,32,4000,5.0,1,False
IT910MP33ZWX7NAFAMZ,itel a04,Itel,9799,6.3,2,32,4000,0.0,0,False
SA948MP0Q71FYNAFAMZ,samsung galaxy a33 5g,Samsung,43599,6.4,6,128,5000,4.5,4,False
IN213MP2M45EANAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,14899,6.6,3,64,6000,0.0,0,False
OP896MP35ASMINAFAMZ,oppo a18,Oppo,20699,6.56,4,128,5000,0.0,0,False
IN213MP2QVW4PNAFAMZ,"infinix smart 7 hd 6.6"" hd+",Infinix,12590,7.0,2,64,5000,0.0,0,False
IN213MP0BIBHYNAFAMZ,infinix note 12i,Infinix,21599,6.82,4,128,5000,0.0,0,False
IN213MP2NG27WNAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,13999,6.6,3,64,6000,4.0,1,False
TE685MP24VW6PNAFAMZ,"tecno pop 7  6.6"" display + 64gb storage + up to 4gb ram",Tecno,12650,6.6,4,64,5000,0.0,0,False
TE685MP32JRT4NAFAMZ,tecno camon 20,Tecno,28799,6.67,8,256,5000,0.0,0,False
SA948MP2BY8RXNAFAMZ,samsung galaxy a14,Samsung,21999,6.6,4,64,5000,0.0,0,False
IN213MP23QVBYNAFAMZ,"infinix smart 7 hd 6.6""+display",Infinix,12995,7.0,2,64,5000,0.0,0,False
TE685MP2NRC1PNAFAMZ,tecno pop 7 pro,Tecno,14300,6.56,4,64,5000,0.0,0,False
SA948MP2KIFF0NAFAMZ,samsung galaxy m13,Samsung,24499,6.6,4,64,5000,5.0,2,False
IN213MP1XPNHLNAFAMZ,"infinix smart 7 hd 6.6"" hd+",Infinix,12990,7.0,2,64,5000,0.0,0,False
SA948MP2N0RPCNAFAMZ,samsung galaxy a14 4g,Samsung,23795,6.6,4,128,5000,0.0,0,False
TE685MP22I6LBNAFAMZ,tecno spark 9pro,Tecno,19999,6.6,4,128,5000,0.0,0,False
IT910MP0X8DVTNAFAMZ,itel s18,Itel,12189,6.6,2,64,5000,0.0,0,False
TE685MP2DWZYTNAFAMZ,tecno spark 10,Tecno,19999,6.6,16,128,5000,0.0,0,False
OP896MP397MDVNAFAMZ,oppo a78,Oppo,34699,6.43,8,256,5000,0.0,0,False
TE685MP2YQXSONAFAMZ,tecno spark 10 pro,Tecno,25950,6.8,8,256,5000,0.0,0,False
OP896MP23Z47KNAFAMZ,oppo a98 5g,Oppo,43500,6.72,8,256,5000,0.0,0,False
TE685MP28UNI8NAFAMZ,tecno spark 10 pro,Tecno,22000,6.8,8,128,5000,0.0,0,False
IT910MP31CL6SNAFAMZ,"itel  s23 plus 6.78"" screen",Itel,23399,6.78,8,128,5000,0.0,0,False
TE685MP2JAA7YNAFAMZ,"tecno spark 10 6.6"" hd+ 128gb rom + 8gb ram 4g 5000mah+ gifts spa 8",Tecno,20499,6.6,8,128,5000,5.0,2,False
SA948MP0D61VKNAFAMZ,samsung galaxy a03 core,Samsung,13250,6.5,2,32,5000,1.0,1,False
SA948MP2YD35DNAFAMZ,samsung galaxy a14 4g,Samsung,19299,6.6,4,64,5000,5.0,1,True
TE685MP2JWHFCNAFAMZ,"tecno spark 10 pro //display 6.8""// 128gb+8gb ram// 50 mp//dual sim// 5000mah//ksly+tg117 -white",Tecno,24299,6.8,8,128,5000,0.0,0,False
OP896MP0S8MCQNAFAMZ,oppo reno 7 4g,Oppo,41999,6.43,8,256,4500,0.0,0,False
TE685MP28QAILNAFAMZ,"tecno pop 7  6.6"" display 64gb rom + up to 4gb ram",Tecno,12450,6.6,4,64,5000,0.0,0,False
SA948MP1RFHZUNAFAMZ,samsung galaxy a03 core,Samsung,12690,6.5,2,32,5000,0.0,0,False
OP896MP23ALBDNAFAMZ,oppo a78,Oppo,33500,6.43,8,256,5000,0.0,0,False
RE851MP2JW824NAFAMZ,realme c30s,Realme,13790,6.5,3,64,5000,0.0,0,False
XI996MP1Y40RANAFAMZ,xiaomi redmi 9a global rom mobile phone,XIAOMI,13999,6.53,4,64,5000,0.0,0,False
RE851MP1LKMQ5NAFAMZ,"realme c25y 6.5""",Realme,19800,6.5,4,128,5000,4.0,3,False
TE685MP353SKMNAFAMZ,tecno pop  7,Tecno,11599,6.6,2,64,5000,0.0,0,True
TE685MP2AFFJGNAFAMZ,tecno spark 10c,Tecno,18699,6.6,8,128,5000,0.0,0,False
TE685MP2DJAP8NAFAMZ,tecno spark 10c,Tecno,17300,6.6,4,128,5000,5.0,1,False
RE851MP1RHUF2NAFAMZ,realme c33 6.5'' display,Realme,21399,6.5,4,128,5000,4.6,5,False
TE685MP0ZTS40NAFAMZ,tecno spark 8p,Tecno,17400,6.6,4,128,5000,4.7,3,False
IT910MP2R30SXNAFAMZ,itel p40,Itel,11890,6.6,4,64,6000,4.0,1,False
IN213MP24GL9ANAFAMZ,infinix smart 7 hd,Infinix,12499,7.0,2,64,5000,0.0,0,False
XI996MP20WKA2NAFAMZ,xiaomi redmi 9a global firmware mobile phone,XIAOMI,12999,6.53,4,64,5000,0.0,0,False
SA948MP0H9XY8NAFAMZ,samsung galaxy a03 core,Samsung,12980,6.5,2,32,5000,3.5,2,False
TE685MP33BTOLNAFAMZ,"tecno pop 7 pro 6.6""",Tecno,14390,6.6,3,64,5000,0.0,0,False
IT910MP363MJHNAFAMZ,"itel s23 6.6""",Itel,18850,6.6,8,128,5000,0.0,0,False
IN213MP1NRKNCNAFAMZ,infinix hot 30,Infinix,26499,6.78,8,256,5000,0.0,0,False
IT910MP2XHUP0NAFAMZ,"itel a26 ;5.7""",Itel,8600,5.7,2,32,3020,0.0,0,False
IT910MP1RA5FONAFAMZ,"itel a26 ;5.7""screen size",Itel,8300,5.7,2,32,3020,0.0,0,False
TE685MP2GDIINNAFAMZ,tecno spark 10,Tecno,19099,6.6,8,128,5000,0.0,0,False
SA948MP1YZKI8NAFAMZ,samsung galaxy a14,Samsung,24900,6.6,4,128,5000,0.0,0,False
TE685MP21SN4FNAFAMZ,tecno spark 10 pro,Tecno,25500,6.8,8,256,5000,0.0,0,False
SA948MP389WJZNAFAMZ,samsung galaxy a04s,Samsung,19299,6.5,4,64,5000,5.0,2,True
VF567MP1SZJUYNAFAMZ,vfone mix 7 6.1 inch 3gb+32gb dual sim lte 4g,Vfone,9999,6.1,3,32,4000,0.0,0,False
SA948MP1XPFIMNAFAMZ,samsung galaxy a34 5g,Samsung,42900,6.6,6,128,5000,0.0,0,False
TE685MP38A3THNAFAMZ,"tecno pop 7  6.6"" display 64gb rom + up to 4gb ram",Tecno,12999,6.6,4,64,5000,0.0,0,False
IN213MP36EQLGNAFAMZ,infinix note 30,Infinix,27290,6.66,8,256,5000,0.0,0,False
XI996MP1QSYAMNAFAMZ,xiaomi redmi 12c,XIAOMI,20399,6.71,6,128,5000,0.0,0,False
SA948MP36X2JDNAFAMZ,samsung galaxy f23 5g,Samsung,30800,6.6,6,128,5000,0.0,0,False
NO891MP252TKDNAFAMZ,nokia c1 2nd edition,Nokia,8790,5.45,1,16,2500,1.0,2,False
OP896MP2BF511NAFAMZ,oppo a78,Oppo,34799,6.43,8,256,5000,0.0,0,False
TE685MP2HWCC5NAFAMZ,tecno spark 10c,Tecno,19795,6.6,16,128,5000,1.0,1,False
SA948MP213P1INAFAMZ,samsung galaxy a04,Samsung,17050,6.5,4,64,5000,0.0,0,False
OP896MP1Y1QVINAFAMZ,oppo a58,Oppo,25599,6.72,6,128,5000,0.0,0,False
IN213MP1NWYUNNAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,14150,6.6,3,64,6000,0.0,0,False
TE685MP2DGM88NAFAMZ,tecno camon 20 pro,Tecno,35299,6.67,8,256,5000,0.0,0,False
TE685MP2950B0NAFAMZ,tecno spark 10c ,Tecno,17890,6.56,4,128,5000,0.0,0,False
SA948MP29AHMNNAFAMZ,samsung galaxy m33 5g,Samsung,35999,6.6,6,128,6000,4.0,1,False
IN213MP0MIKZTNAFAMZ,infinix hot 20i,Infinix,16900,6.6,4,64,5000,0.0,0,False
OP896MP2LQE8PNAFAMZ,oppo a17k,Oppo,16399,6.56,3,64,5000,5.0,2,False
IT910MP2SIIJ2NAFAMZ,itel a60,Itel,10799,6.6,2,32,5000,4.0,1,False
TE685MP23MJXLNAFAMZ,tecno spark 10 5g,Tecno,28999,6.6,16,256,5000,0.0,0,False
TE685MP23MJXLNAFAMZ,tecno spark 10 5g,Tecno,28999,6.6,16,256,5000,0.0,0,False
IT910MP1UWWY1NAFAMZ,"itel a60 6.6"" hd+lcd display",Itel,9800,6.6,2,32,5000,0.0,0,False
NO891MP2T8QP1NAFAMZ,"nokia c12 6.3""display",Nokia,13300,6.3,2,64,3000,0.0,0,False
SA948MP1QQBCTNAFAMZ,samsung galaxy z flip5,Samsung,159999,6.7,8,256,3700,0.0,0,False
TE685MP2LM9XKNAFAMZ,tecno spark 10,Tecno,20299,6.6,8,128,5000,0.0,0,False
UL031MP06TDLXNAFAMZ,ulefone note 10p 3gb+128gb 5500mah battery 6.52 inch android 11 4g dual sim otg smartphone - red,Ulefone,11499,6.52,3,128,5500,0.0,0,False
OA096MP1VOS3NNAFAMZ,oale db1,Oale,6899,6.55,1,8,3750,0.0,0,False
TE685MP387LDXNAFAMZ,tecno spark 10 pro,Tecno,25400,6.8,8,256,5000,0.0,0,False
TE685MP2X4UA8NAFAMZ,tecno spark 10 pro,Tecno,22995,6.8,8,128,5000,0.0,0,False
IN213MP1XX820NAFAMZ,infinix hot 30i,Infinix,16995,6.6,4,128,5000,0.0,0,False
OP896MP1WZPSANAFAMZ,oppo a18,Oppo,20299,6.56,4,128,5000,0.0,0,False
IN213MP39M3FONAFAMZ,infinix zero 30 5g,Infinix,55499,6.78,12,256,5000,0.0,0,False
IT910MP2K2L5PNAFAMZ,"itel s23 6.6""",Itel,13300,6.6,8,128,5000,5.0,2,False
SA948MP27BIMWNAFAMZ,samsung galaxy a14,Samsung,20299,6.6,4,64,5000,5.0,1,False
IN213MP289J08NAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,13400,6.6,3,64,6000,0.0,0,False
OP896MP1ZUUEQNAFAMZ,oppo a38,Oppo,22399,6.56,4,128,5000,0.0,0,False
SA019MP39O67MNAFAMZ,safaricom neon ultra,Safaricom,10599,6.5,2,32,3750,0.0,0,False
TE685MP1OBR69NAFAMZ,tecno camon 20,Tecno,28999,6.67,8,256,5000,0.0,0,False
IT910MP2MH9ULNAFAMZ,"itel a18  ;5.0"" ;",Itel,7799,5.0,1,32,2400,0.0,0,False
IT910MP2AY6B5NAFAMZ,itel p40,Itel,10970,6.6,4,64,6000,0.0,0,False
TE685MP304UN2NAFAMZ,tecno spark 10c,Tecno,16599,6.6,4,128,5000,5.0,1,False
SA948MP1YNG4RNAFAMZ,samsung galaxy a53 5g,Samsung,58599,6.5,8,256,5000,0.0,0,False
IN213MP2Y0THUNAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,14999,6.6,3,64,6000,3.0,1,False
XI996MP1YW85FNAFAMZ,xiaomi redmi a2 plus,XIAOMI,13299,6.52,3,64,5000,0.0,0,False
SA948MP0UGNK5NAFAMZ,samsung galaxy a04s,Samsung,19299,6.5,4,64,5000,5.0,2,True
IT910MP25NYP8NAFAMZ,itel a04,Itel,9499,6.3,2,32,4000,0.0,0,False
MA541MP2Y2L0BNAFAMZ,maxfone note 20,Maxfone,8499,6.6,2,16,3800,0.0,0,False
TE685MP1XXDPGNAFAMZ,tecno camon 20 pro 4g mr doodle edition (night),Tecno,35799,6.67,8,256,5000,0.0,0,False
IT910MP30F2W3NAFAMZ,"itel s23 6.6""",Itel,14699,6.6,8,128,5000,0.0,0,False
TE685MP2A2AJZNAFAMZ,tecno spark 10c - 6.56'' display -128gb + 4gb ram - - 5000mah+smartnets 4,Tecno,17299,6.56,4,128,5000,3.6,8,False
IT910MP2GY2ACNAFAMZ,"itel  s23 plus 6.78"" screen",Itel,23499,6.78,8,128,5000,0.0,0,False
TE685MP21YZVINAFAMZ,tecno camon 20 pro 4g mr doodle edition,Tecno,33990,6.67,8,256,5000,0.0,0,False
IN213MP2NA44ENAFAMZ,"infinix smart 7 plus 6.6""",Infinix,13800,6.6,3,64,6000,0.0,0,False
IN213MP2Y78Z6NAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,14699,6.6,3,64,6000,0.0,0,False
TE685MP1RR1JMNAFAMZ,"tecno pop 7  6.6"" display 2gb ram + 64gb rom",Tecno,13299,6.6,2,64,5000,3.8,12,False
IN213MP2OQGGINAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,14699,6.6,3,64,6000,2.3,3,False
XI996MP1F2RGLNAFAMZ,xiaomi redmi 10a,XIAOMI,14500,6.53,2,32,5000,2.0,1,False
RE851MP1JCUO2NAFAMZ,realme c21y,Realme,16899,6.5,4,64,5000,0.0,0,False
TE685MP22T2XPNAFAMZ,tecno camon 20 pro,Tecno,36999,6.67,8,256,5000,5.0,1,False
OA096MP34MCNVNAFAMZ,oale db1,Oale,6849,6.55,1,8,3750,0.0,0,False
IN213MP38TS2MNAFAMZ,"infinix smart 7 hd 6.6""hd+2+2gb ram + 64gb storage 5000mah",Infinix,12795,7.0,2,64,5000,4.8,4,False
DO268MP2F98Z8NAFAMZ,doogee s98 ,Doogee,80000,6.3,8,256,6000,0.0,0,False
IN213MP1VS5G9NAFAMZ,infinix hot 30i,Infinix,17300,6.56,4,128,5000,0.0,0,False
TE685MP38AZV0NAFAMZ,tecno spark 10,Tecno,20800,6.6,8,128,5000,5.0,1,False
TE685MP2T4FSFNAFAMZ,tecno spark 10 pro,Tecno,25500,6.8,8,256,5000,5.0,1,False
IN213MP2BZGK9NAFAMZ,infinix hot 30 play,Infinix,18980,6.82,8,128,6000,0.0,0,False
SA948MP33DJSFNAFAMZ,samsung galaxy a04,Samsung,17299,6.5,4,64,5000,4.0,2,False
XI996MP2VLC3LNAFAMZ,xiaomi redmi 12c,XIAOMI,19245,6.71,4,128,5000,0.0,0,False
SA948MP38WGA7NAFAMZ,samsung galaxy a04s,Samsung,22500,6.5,4,128,5000,0.0,0,False
IN213MP1RP26HNAFAMZ,infinix hot 30 play,Infinix,19499,6.82,8,128,6000,4.0,1,False
XI996MP23K7KONAFAMZ,xiaomi redmi 12,XIAOMI,21599,6.7,4,128,5000,0.0,0,False
OP896MP20YPIMNAFAMZ,oppo a38,Oppo,23799,6.56,4,128,5000,0.0,0,False
IT910MP0FHEKXNAFAMZ,"itel a18 ;5.0"" ",Itel,7199,5.0,1,32,2400,0.0,0,False
TE685MP32J788NAFAMZ,tecno spark 10 pro,Tecno,25895,6.8,8,256,5000,0.0,0,False
TE685MP22TJFVNAFAMZ,tecno spark 10,Tecno,19999,6.6,8,128,5000,0.0,0,False
